,sold_price,address,sqarefootage,Type,Style,Community,List Price,bedNum,Bedrooms,bathNum,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,longitude,latitude,pageNum,iterationNum,weblink,Unnamed: 20,Dens
5542,"515,000",115 Mcmahon Drive,500-599,Condo Apt,Apartment,Bayview Village,449000,1,1,1.0,1,1,4,0,Toronto C15,-79.372699,43.766805,269.0,68.0,https://www.zolo.ca/toronto-real-estate/115-mcmahon-drive/2308,,0
5543,"585,000",115 Mcmahon Drive,500-599,Condo Apt,Apartment,Bayview Village,498000,1,1,1.0,1,1,5,1,Toronto C15,-79.372699,43.766805,93.0,64.0,https://www.zolo.ca/toronto-real-estate/115-mcmahon-drive/3706,,0
5544,"637,500",115 Mcmahon Drive,600-699,Condo Apt,Apartment,Bayview Village,499000,1,1,1.0,1,1,4,1,Toronto C15,-79.372699,43.766805,36.0,46.0,https://www.zolo.ca/toronto-real-estate/115-mcmahon-drive/2702,,1
5545,"720,000",115 Mcmahon Drive,700-799,Condo Apt,Apartment,Bayview Village,685000,2,2,8.0,8,1,5,1,Toronto C15,-79.372699,43.766805,277.0,34.0,https://www.zolo.ca/toronto-real-estate/115-mcmahon-drive/1910,,0
5546,"925,000",115 Jolly Way,1500-2000,Att/Row/Twnhouse,3-Storey,Dorset Park,899000,4,4,4.0,4,1,7,2,Toronto E04,-79.278642,43.766001,53.0,62.0,https://www.zolo.ca/toronto-real-estate/115-jolly-way,,0
5547,"1,186,000",115 Harrison Garden Boulevard,1600-1799,Condo Townhouse,3-Storey,Willowdale East,1260000,3,3,3.0,3,1,6,2,Toronto C14,-79.404527,43.757697,24.0,68.0,https://www.zolo.ca/toronto-real-estate/115-harrison-garden-boulevard/44,,0
5548,"1,375,000",115 Harrison Garden Boulevard,2250-2499,Condo Townhouse,3-Storey,Willowdale East,1099000,3,3,3.0,3,1,7,3,Toronto C14,-79.404527,43.757697,325.0,22.0,https://www.zolo.ca/toronto-real-estate/115-harrison-garden-boulevard/th51,,0
5549,"1,328,000",115 Earl Place,1100-1500,Att/Row/Twnhouse,3-Storey,North St. James Town,1199000,2,2,3.0,3,1,6,1,Toronto C08,-79.378411,43.667976,233.0,46.0,https://www.zolo.ca/toronto-real-estate/115-earl-place,,0
5550,"1,950,000",115 Cambridge Avenue,2000-2500,Semi-Detached,3-Storey,Playter Estates-Danforth,1599000,3,3,3.0,3,1,7,2,Toronto E03,-79.359414,43.679087,1.0,29.0,https://www.zolo.ca/toronto-real-estate/115-cambridge-avenue,,0
5551,"480,000",115 Blue Jays Way,0-499,Condo Apt,Apartment,Waterfront Communities C1,489900,,0,1.0,1,1,3,0,Toronto C01,-79.391973,43.645508,386.0,36.0,https://www.zolo.ca/toronto-real-estate/115-blue-jays-way/2703,,0
5552,"631,000",115 Blue Jays Way,500-599,Condo Apt,Apartment,Waterfront Communities C1,620000,1,1,1.0,1,1,4,0,Toronto C01,-79.391973,43.645508,388.0,58.0,https://www.zolo.ca/toronto-real-estate/115-blue-jays-way/2906,,0
5553,"750,000",115 Blue Jays Way,700-799,Condo Apt,Apartment,Waterfront Communities C1,699990,1,1,1.0,1,1,1,1,Toronto C01,-79.391973,43.645508,273.0,68.0,https://www.zolo.ca/toronto-real-estate/115-blue-jays-way/311,,1
5554,"1,170,000",115 Blue Jays Way,900-999,Condo Apt,Apartment,Waterfront Communities C1,1188000,3,3,2.0,2,1,7,1,Toronto C01,-79.391973,43.645508,129.0,60.0,https://www.zolo.ca/toronto-real-estate/115-blue-jays-way/4302,,0
5555,"1,400,000",115 Blue Jays Way,1200-1399,Condo Apt,Apartment,Waterfront Communities C1,1439900,3,3,2.0,2,1,7,1,Toronto C01,-79.391973,43.645508,404.0,36.0,https://www.zolo.ca/toronto-real-estate/115-blue-jays-way/4702,,1
5556,"720,000",115 Antibes Drive,1400-1599,Condo Apt,Apartment,Westminster-Branson,700000,3,3,2.0,2,1,6,1,Toronto C07,-79.445916,43.779554,153.0,58.0,https://www.zolo.ca/toronto-real-estate/115-antibes-drive/505,,0
5557,"775,000",115 Antibes Drive,1600-1799,Condo Apt,Apartment,Westminster-Branson,799900,3,3,2.0,2,1,10,2,Toronto C07,-79.445916,43.779554,41.0,60.0,https://www.zolo.ca/toronto-real-estate/115-antibes-drive/1006,,1
5558,"1,375,000",1146 Islington Avenue,2000-2500,Att/Row/Twnhouse,3-Storey,Islington-City Centre West,1095000,3,3,4.0,4,1,3,2,Toronto W08,-79.521505,43.639639,269.0,24.0,https://www.zolo.ca/toronto-real-estate/1146-islington-avenue/b,,0
5559,"500,000",1145 Logan Avenue,700-799,Condo Apt,Apartment,Broadview North,449000,2,2,1.0,1,1,5,1,Toronto E03,-79.353486,43.689395,219.0,50.0,https://www.zolo.ca/toronto-real-estate/1145-logan-avenue/403,,0
5560,"1,309,000",1142 Islington Avenue,2000-2500,Att/Row/Twnhouse,3-Storey,Islington-City Centre West,1049000,3,3,3.0,3,1,8,2,Toronto W08,-79.525088,43.648488,358.0,32.0,https://www.zolo.ca/toronto-real-estate/1142-islington-avenue/a,,1
5561,"781,018",1140 Briar Hill Avenue,1000-1199,Condo Townhouse,2-Storey,Briar Hill-Belgravia,789900,2,2,2.0,2,1,5,1,Toronto W04,-79.448961,43.703179,386.0,54.0,https://www.zolo.ca/toronto-real-estate/1140-briar-hill-avenue/305,,0
5562,"1,052,500",114 Victory Drive,1100-1500,Semi-Detached,Bungalow-Raised,Downsview-Roding-CFB,799999,3,3,8.0,8,1,6,3,Toronto W05,-79.49054699999999,43.726465,37.0,32.0,https://www.zolo.ca/toronto-real-estate/114-victory-drive,,0
5563,"2,650,000",114 Pricefield Road,2000-2500,Semi-Detached,3-Storey,Rosedale-Moore Park,2679000,2,2,4.0,4,2,10,2,Toronto C09,-79.385552,43.681717,313.0,38.0,https://www.zolo.ca/toronto-real-estate/114-pricefield-road,,1
5564,"3,218,018",114 Pine Glen Road,2500-3000,Detached,2-Storey,The Beaches,3089000,3,3,3.0,3,1,6,2,Toronto E02,-79.29345699999999,43.674918,406.0,54.0,https://www.zolo.ca/toronto-real-estate/114-pine-glen-road,,1
5565,"2,308,000",114 Mcallister Road,3000-3500,Detached,2-Storey,Clanton Park,1899900,4,4,5.0,5,1,9,4,Toronto C06,-79.446513,43.751701,226.0,26.0,https://www.zolo.ca/toronto-real-estate/114-mcallister-road,,0
5566,"3,095,000",114 Imperial Street,2000-2500,Detached,2 1/2 Storey,Yonge-Eglinton,3095000,4,4,3.0,3,1,8,5,Toronto C03,-79.40127,43.698984,124.0,40.0,https://www.zolo.ca/toronto-real-estate/114-imperial-street,,0
5567,"982,000",114 Fenelon Drive,1100-1500,Semi-Detached,Bungalow-Raised,Parkwoods-Donalda,899000,3,3,2.0,2,1,9,3,Toronto C13,-79.338346,43.761879,78.0,34.0,https://www.zolo.ca/toronto-real-estate/114-fenelon-drive,,2
5568,"495,000",1135 Royal York Road,600-699,Condo Apt,Apartment,Edenbridge-Humber Valley,499000,1,1,1.0,1,1,4,1,Toronto W08,-79.515889,43.660273,389.0,56.0,https://www.zolo.ca/toronto-real-estate/1135-royal-york-road/714,,0
5569,"740,000",1135 Royal York Road,800-899,Condo Apt,Apartment,Edenbridge-Humber Valley,748888,2,2,2.0,2,1,5,1,Toronto W08,-79.515889,43.660273,137.0,36.0,https://www.zolo.ca/toronto-real-estate/1135-royal-york-road/501,,0
5570,"811,100",1135 Royal York Road,900-999,Condo Apt,Apartment,Edenbridge-Humber Valley,729000,2,2,2.0,2,1,6,2,Toronto W08,-79.515889,43.660273,131.0,30.0,https://www.zolo.ca/toronto-real-estate/1135-royal-york-road/317,,0
5571,"1,100,000",1135 Royal York Road,1200-1399,Condo Apt,Apartment,Edenbridge-Humber Valley,999000,2,2,3.0,3,1,7,1,Toronto W08,-79.515889,43.660273,285.0,48.0,https://www.zolo.ca/toronto-real-estate/1135-royal-york-road/1206,,1
5572,"610,000",1135 Logan Avenue,1000-1199,Condo Apt,Apartment,Broadview North,629999,2,2,2.0,2,1,5,1,Toronto E03,-79.35271,43.688254,388.0,48.0,https://www.zolo.ca/toronto-real-estate/1135-logan-avenue/504,,0
5573,"581,000",1131 Steeles Avenue W,1000-1199,Condo Apt,Apartment,Westminster-Branson,589000,2,2,2.0,2,1,5,1,Toronto C07,-79.450745,43.790711,265.0,38.0,https://www.zolo.ca/toronto-real-estate/1131-steeles-avenue-west/1214,,0
5574,"600,000",1131 Steeles Avenue W,1200-1399,Comm Element Condo,Apartment,Westminster-Branson,612500,2,2,2.0,2,1,6,1,Toronto C07,-79.450745,43.790711,66.0,22.0,https://www.zolo.ca/toronto-real-estate/1131-steeles-avenue-west/510,,1
5575,"592,000",1131 Steeles Ave. W. Avenue,1000-1199,Condo Apt,Apartment,Westminster-Branson,609000,2,2,2.0,2,1,6,1,Toronto C07,-79.450745,43.790711,325.0,42.0,https://www.zolo.ca/toronto-real-estate/1131-steeles-ave-w-avenue-south/706,,1
5576,"820,000",1131 Sandhurst Circle,1000-1199,Condo Townhouse,2-Storey,Agincourt North,658000,3,3,2.0,2,1,6,2,Toronto E07,-79.266703,43.811258,248.0,52.0,https://www.zolo.ca/toronto-real-estate/1131-sandhurst-circle/51,,0
5577,"4,425,000",113 Strathallan Boulevard,3500-5000,Detached,3-Storey,Lawrence Park South,3999000,5,5,5.0,5,1,12,5,Toronto C04,-79.416575,43.713851,222.0,60.0,https://www.zolo.ca/toronto-real-estate/113-strathallan-boulevard,,0
5578,"1,671,000",113 Silver Birch Avenue,2000-2500,Semi-Detached,3-Storey,The Beaches,1720000,4,4,4.0,4,2,10,2,Toronto E02,-79.285534,43.674173,380.0,40.0,https://www.zolo.ca/toronto-real-estate/113-silver-birch-avenue,,1
5579,"998,000",113 Rockwell Avenue,700-1100,Semi-Detached,2-Storey,Weston-Pellam Park,899900,3,3,3.0,3,2,6,2,Toronto W03,-79.46325300000001,43.676619,280.0,26.0,https://www.zolo.ca/toronto-real-estate/113-rockwell-avenue,,1
5580,"920,000",113 Mcmahon Drive,1200-1399,Condo Townhouse,3-Storey,Bayview Village,899990,2,2,3.0,3,1,7,2,Toronto C15,-79.37346,43.76676,238.0,30.0,https://www.zolo.ca/toronto-real-estate/113-mcmahon-drive/th12,,1
5581,"1,240,800",113 Mcmahon Drive,1600-1799,Condo Townhouse,3-Storey,Bayview Village,999000,3,3,4.0,4,1,8,2,Toronto C15,-79.37346,43.76676,307.0,60.0,https://www.zolo.ca/toronto-real-estate/113-mcmahon-drive/th3,,0
5582,"988,000",113 Marbury Crescent,1500-2000,Semi-Detached,Backsplit 5,Parkwoods-Donalda,849000,4,4,2.0,2,1,8,4,Toronto C13,-79.334802,43.764439,239.0,60.0,https://www.zolo.ca/toronto-real-estate/113-marbury-crescent,,1
5583,"1,450,000",1122 Glencairn Avenue,3000-3500,Detached,2-Storey,Yorkdale-Glen Park,1499000,4,4,4.0,4,1,8,6,Toronto W04,-79.458612,43.706174,21.0,24.0,https://www.zolo.ca/toronto-real-estate/1122-glencairn-avenue,,1
5584,"538,000",1121 Steeles Avenue W,900-999,Condo Apt,Apartment,Westminster-Branson,538000,2,2,2.0,2,1,4,1,Toronto C07,-79.44957600000001,43.79015,326.0,36.0,https://www.zolo.ca/toronto-real-estate/1121-steeles-avenue-west/508,,0
5585,"566,000",1121 Steeles Avenue W,1200-1399,Condo Apt,Apartment,Westminster-Branson,529000,2,2,2.0,2,1,7,1,Toronto C07,-79.44957600000001,43.79015,71.0,36.0,https://www.zolo.ca/toronto-real-estate/1121-steeles-avenue-west/207,,1
5586,"587,000",1121 Steeles Avenue W,1000-1199,Condo Apt,Apartment,Westminster-Branson,549000,2,2,2.0,2,1,7,1,Toronto C07,-79.44957600000001,43.79015,82.0,36.0,https://www.zolo.ca/toronto-real-estate/1121-steeles-avenue-west/802,,1
5587,"630,000",1121 Steeles Avenue W,1400-1599,Condo Apt,Apartment,Westminster-Branson,629000,2,2,2.0,2,1,5,1,Toronto C07,-79.44957600000001,43.79015,324.0,56.0,https://www.zolo.ca/toronto-real-estate/1121-steeles-avenue-west/211,,0
5588,"620,000",1121 Steeles Avenue,1200-1399,Condo Apt,Apartment,Westminster-Branson,589900,2,2,2.0,2,1,7,1,Toronto C07,-79.419952,43.798,375.0,46.0,https://www.zolo.ca/toronto-real-estate/1121-steeles-avenue/705,,0
5589,"552,800",1121 Bay Street,500-599,Condo Apt,Apartment,Bay Street Corridor,525000,1,1,1.0,1,1,4,0,Toronto C01,-79.388429,43.668086,216.0,38.0,https://www.zolo.ca/toronto-real-estate/1121-bay-street/1207,,0
5590,"660,000",1121 Bay Street,700-799,Condo Apt,Apartment,Bay Street Corridor,659000,1,1,1.0,1,1,4,1,Toronto C01,-79.388429,43.668086,206.0,54.0,https://www.zolo.ca/toronto-real-estate/1121-bay-street/303,,1
5591,"982,000",1121 Bay Street,900-999,Condo Apt,Apartment,Bay Street Corridor,973000,2,2,2.0,2,1,7,1,Toronto C01,-79.388429,43.668086,120.0,22.0,https://www.zolo.ca/toronto-real-estate/1121-bay-street/1603,,0
5592,"830,000",1120 Briar Hill Avenue,1000-1199,Condo Townhouse,Stacked Townhse,Briar Hill-Belgravia,788800,2,2,2.0,2,1,5,1,Toronto W04,-79.448961,43.703179,175.0,52.0,https://www.zolo.ca/toronto-real-estate/1120-briar-hill-avenue/301,,0
5593,"965,000",112 Victory Drive,1100-1500,Semi-Detached,Bungalow-Raised,Downsview-Roding-CFB,799900,3,3,2.0,2,1,6,3,Toronto W05,-79.49048,43.726554,226.0,52.0,https://www.zolo.ca/toronto-real-estate/112-victory-drive,,0
5594,"672,000",112 George Street,700-799,Condo Apt,Apartment,Moss Park,679900,1,1,1.0,1,1,4,1,Toronto C08,-79.49538199999999,43.611727,161.0,36.0,https://www.zolo.ca/toronto-real-estate/112-george-street/s212,,1
5595,"680,000",112 George Street,700-799,Condo Apt,Apartment,Moss Park,599900,1,1,1.0,1,1,4,1,Toronto C08,-79.49538199999999,43.611727,173.0,62.0,https://www.zolo.ca/toronto-real-estate/112-george-street/s1907,,0
5596,"800,000",112 George Street,800-899,Condo Apt,Apartment,Moss Park,698000,2,2,1.0,1,1,5,1,Toronto C08,-79.49538199999999,43.611727,276.0,52.0,https://www.zolo.ca/toronto-real-estate/112-george-street/s417,,0
5597,"965,000",112 George Street,900-999,Condo Apt,Apartment,Moss Park,879900,2,2,2.0,2,1,5,1,Toronto C08,-79.49538199999999,43.611727,85.0,66.0,https://www.zolo.ca/toronto-real-estate/112-george-street/s628,,0
5598,"530,000",1111 Steeles Avenue W,800-899,Condo Apt,Apartment,Westminster-Branson,550000,2,2,2.0,2,1,5,1,Toronto C07,-79.449865,43.790945,191.0,46.0,https://www.zolo.ca/toronto-real-estate/1111-steeles-avenue-west/105,,0
5599,"710,000",1110 Briar Hill Avenue,800-899,Condo Apt,Stacked Townhse,Briar Hill-Belgravia,729900,2,2,2.0,2,1,5,1,Toronto W04,-79.448961,43.703179,34.0,28.0,https://www.zolo.ca/toronto-real-estate/1100-briar-hill-avenue/103,,1
5600,"590,000",111 St Clair Avenue W,600-699,Condo Apt,Apartment,Yonge-St. Clair,599000,1,1,1.0,1,1,5,0,Toronto C02,-79.399487,43.686663,319.0,32.0,https://www.zolo.ca/toronto-real-estate/111-st-clair-avenue-west/628,,1
5601,"611,000",111 St Clair Avenue W,600-699,Condo Apt,Apartment,Yonge-St. Clair,599000,1,1,1.0,1,1,4,0,Toronto C02,-79.399487,43.686663,180.0,36.0,https://www.zolo.ca/toronto-real-estate/111-st-clair-avenue-west/1602,,1
5602,"620,200",111 St Clair Avenue W,500-599,Condo Apt,Apartment,Yonge-St. Clair,548800,1,1,1.0,1,1,4,0,Toronto C02,-79.399487,43.686663,149.0,56.0,https://www.zolo.ca/toronto-real-estate/111-st-clair-avenue-west/1706,,0
5603,"690,000",111 St Clair Avenue W,700-799,Condo Apt,Loft,Yonge-St. Clair,719000,1,1,2.0,2,1,5,1,Toronto C02,-79.399487,43.686663,324.0,42.0,https://www.zolo.ca/toronto-real-estate/111-st-clair-avenue-west/812,,0
5604,"1,050,500",111 St Clair Avenue W,900-999,Condo Apt,Apartment,Yonge-St. Clair,1095950,2,2,2.0,2,1,5,1,Toronto C02,-79.399487,43.686663,34.0,26.0,https://www.zolo.ca/toronto-real-estate/111-st-clair-avenue-west/305,,0
5605,"1,145,000",111 St Clair Avenue W,900-999,Condo Apt,Apartment,Yonge-St. Clair,1175900,2,2,2.0,2,1,5,1,Toronto C02,-79.399487,43.686663,155.0,58.0,https://www.zolo.ca/toronto-real-estate/111-st-clair-avenue-west/1805,,0
5606,"1,600,000",111 St Clair Avenue W,1400-1599,Condo Apt,Apartment,Yonge-St. Clair,1739000,3,3,3.0,3,1,8,1,Toronto C02,-79.399487,43.686663,355.0,60.0,https://www.zolo.ca/toronto-real-estate/111-st-clair-avenue-west/1808,,1
5607,"1,121,111",111 Salem Avenue,1100-1500,Att/Row/Twnhouse,2-Storey,Dovercourt-Wallace Emerson-Junction,989900,3,3,2.0,2,1,6,1,Toronto W02,-79.43261,43.663587,225.0,44.0,https://www.zolo.ca/toronto-real-estate/111-salem-avenue,,0
5608,"580,000",111 Merton Street,500-599,Condo Apt,Apartment,Mount Pleasant West,499990,1,1,1.0,1,1,4,1,Toronto C10,-79.393206,43.696647,209.0,38.0,https://www.zolo.ca/toronto-real-estate/111-merton-street/ph03,,0
5609,"835,000",111 Merton Street,900-999,Condo Apt,Apartment,Mount Pleasant West,795000,2,2,2.0,2,1,5,1,Toronto C10,-79.393206,43.696647,170.0,30.0,https://www.zolo.ca/toronto-real-estate/111-merton-street/403,,0
5610,"450,000",111 Elizabeth Street,0-499,Condo Apt,Apartment,Bay Street Corridor,459000,,0,1.0,1,1,3,0,Toronto C01,-79.384959,43.655348,361.0,30.0,https://www.zolo.ca/toronto-real-estate/111-elizabeth-street/1229,,0
5611,"610,000",111 Elizabeth Street,500-599,Condo Apt,Apartment,Bay Street Corridor,599000,1,1,1.0,1,1,4,1,Toronto C01,-79.384959,43.655348,14.0,28.0,https://www.zolo.ca/toronto-real-estate/111-elizabeth-street/1225,,0
5612,"665,000",111 Elizabeth Street,600-699,Condo Apt,Apartment,Bay Street Corridor,548888,1,1,1.0,1,1,4,1,Toronto C01,-79.384959,43.655348,323.0,48.0,https://www.zolo.ca/toronto-real-estate/111-elizabeth-street/1727,,0
5613,"735,000",111 Elizabeth Street,600-699,Condo Apt,Apartment,Bay Street Corridor,699900,1,1,2.0,2,1,5,1,Toronto C01,-79.384959,43.655348,164.0,58.0,https://www.zolo.ca/toronto-real-estate/111-elizabeth-street/1218,,1
5614,"780,000",111 Elizabeth Street,700-799,Condo Apt,Apartment,Bay Street Corridor,599000,1,1,1.0,1,1,5,1,Toronto C01,-79.384959,43.655348,67.0,68.0,https://www.zolo.ca/toronto-real-estate/111-elizabeth-street/1139,,1
5615,"875,000",111 Elizabeth Street,800-899,Condo Apt,Apartment,Bay Street Corridor,899000,2,2,2.0,2,1,5,1,Toronto C01,-79.384959,43.655348,210.0,58.0,https://www.zolo.ca/toronto-real-estate/111-elizabeth-street/1033,,0
5616,"560,000",111 Bathurst Street,500-599,Condo Apt,Apartment,Waterfront Communities C1,578000,1,1,1.0,1,1,4,0,Toronto C01,-79.402772,43.645006,34.0,34.0,https://www.zolo.ca/toronto-real-estate/111-bathurst-street/812,,0
5617,"560,000",111 Bathurst Street,500-599,Condo Apt,Apartment,Waterfront Communities C1,575000,1,1,1.0,1,1,4,0,Toronto C01,-79.402772,43.645006,245.0,66.0,https://www.zolo.ca/toronto-real-estate/111-bathurst-street/1312,,0
5618,"850,000",111 Bathurst Street,700-799,Condo Apt,Loft,Waterfront Communities C1,799900,2,2,1.0,1,1,5,1,Toronto C01,-79.402772,43.645006,87.0,52.0,https://www.zolo.ca/toronto-real-estate/111-bathurst-street/1117,,0
5619,"630,000",1103 Leslie Street,800-899,Condo Apt,Apartment,Banbury-Don Mills,659900,2,2,2.0,2,1,5,1,Toronto C13,-79.349363,43.721177,66.0,38.0,https://www.zolo.ca/toronto-real-estate/1103-leslie-street/903,,0
5620,"640,000",1103 Leslie Street,900-999,Comm Element Condo,Other,Banbury-Don Mills,599000,2,2,2.0,2,1,5,1,Toronto C13,-79.349363,43.721177,260.0,24.0,https://www.zolo.ca/toronto-real-estate/1103-leslie-street/1103,,0
5621,"635,000",1101 Steeles Avenue W,1000-1199,Condo Apt,Apartment,Westminster-Branson,598000,2,2,2.0,2,1,5,1,Toronto C07,-79.44815899999999,43.790468,279.0,46.0,https://www.zolo.ca/toronto-real-estate/1101-steeles-avenue-west/714,,0
5622,"483,000",1101 Pharmacy Avenue,900-999,Condo Apt,Apartment,Wexford-Maryvale,475000,2,2,2.0,2,1,6,1,Toronto E04,-79.52660999999999,43.664305,400.0,56.0,https://www.zolo.ca/toronto-real-estate/1101-pharmacy-avenue/304,,0
5623,"1,050,000",1100 Lansdowne Avenue,1000-1199,Condo Apt,Loft,Dovercourt-Wallace Emerson-Junction,899000,2,2,2.0,2,1,5,1,Toronto W02,-79.44795400000001,43.670043,36.0,28.0,https://www.zolo.ca/toronto-real-estate/1100-lansdowne-avenue/308,,0
5624,"550,000",1100 Kingston Road,500-599,Condo Apt,Apartment,Birchcliffe-Cliffside,567000,1,1,1.0,1,1,4,0,Toronto E06,-79.28235500000001,43.681285,73.0,38.0,https://www.zolo.ca/toronto-real-estate/1100-kingston-road/514,,0
5625,"625,000",1100 Kingston Road,600-699,Condo Apt,Apartment,Birchcliffe-Cliffside,599000,1,1,1.0,1,1,5,0,Toronto E06,-79.28235500000001,43.681285,309.0,40.0,https://www.zolo.ca/toronto-real-estate/1100-kingston-road/219,,1
5626,"700,000",1100 Kingston Road,700-799,Condo Apt,Apartment,Birchcliffe-Cliffside,685000,1,1,1.0,1,1,4,1,Toronto E06,-79.28235500000001,43.681285,31.0,30.0,https://www.zolo.ca/toronto-real-estate/1100-kingston-road/220,,0
5627,"763,000",1100 Kingston Road,800-899,Condo Apt,Apartment,Birchcliffe-Cliffside,769000,2,2,2.0,2,1,5,1,Toronto E06,-79.28235500000001,43.681285,138.0,24.0,https://www.zolo.ca/toronto-real-estate/1100-kingston-road/222,,1
5628,"770,000",1100 Kingston Road,800-899,Condo Apt,Apartment,Birchcliffe-Cliffside,779000,2,2,2.0,2,1,5,1,Toronto E06,-79.28235500000001,43.681285,138.0,38.0,https://www.zolo.ca/toronto-real-estate/1100-kingston-road/208,,0
5629,"806,900",1100 Kingston Road,900-999,Condo Apt,Apartment,Birchcliffe-Cliffside,769000,2,2,2.0,2,1,6,1,Toronto E06,-79.28235500000001,43.681285,312.0,38.0,https://www.zolo.ca/toronto-real-estate/1100-kingston-road/315,,1
5630,"2,222,000",110 Mona Drive,1500-2000,Detached,2-Storey,Lawrence Park South,1999000,4,4,3.0,3,1,8,3,Toronto C04,-79.41765600000001,43.715305,144.0,36.0,https://www.zolo.ca/toronto-real-estate/110-mona-drive,,0
5631,"752,000",110 Marine Parade Drive,700-799,Condo Apt,Apartment,Mimico,714988,2,2,2.0,2,1,5,1,Toronto W06,-79.47766700000001,43.625141,375.0,60.0,https://www.zolo.ca/toronto-real-estate/110-marine-parade-drive/302,,0
5632,"785,000",110 Malvern Street,1200-1399,Condo Townhouse,2-Storey,Malvern,679999,3,3,4.0,4,1,8,3,Toronto E11,-79.236034,43.796857,159.0,50.0,https://www.zolo.ca/toronto-real-estate/110-malvern-street,,1
5633,"540,000",110 Ling Road,1400-1599,Condo Townhouse,2-Storey,West Hill,515000,3,3,1.0,1,1,6,1,Toronto E10,-79.18329399999999,43.768098,213.0,32.0,https://www.zolo.ca/toronto-real-estate/110-ling-road/22,,0
5634,"1,200,000",110 Lightbourn Avenue,1100-1500,Semi-Detached,2-Storey,Dovercourt-Wallace Emerson-Junction,989000,3,3,2.0,2,1,6,2,Toronto W02,-79.44358100000001,43.671598,240.0,62.0,https://www.zolo.ca/toronto-real-estate/110-lightbourn-avenue,,1
5635,"1,058,000",110 Fawndale Crescent,2000-2500,Detached,2-Storey,Steeles,1019000,3,3,4.0,4,1,8,3,Toronto E05,-79.325193,43.808397,146.0,24.0,https://www.zolo.ca/toronto-real-estate/110-fawndale-crescent,,1
5636,"1,655,000",110 Earlscourt Avenue,2000-2500,Detached,2-Storey,Corso Italia-Davenport,1495000,3,3,4.0,4,1,6,1,Toronto W03,-79.448874,43.680209,168.0,26.0,https://www.zolo.ca/toronto-real-estate/110-earlscourt-avenue,,1
5637,"595,000",110 Charles Street E,500-599,Condo Apt,Apartment,Church-Yonge Corridor,599000,1,1,1.0,1,1,4,0,Toronto C08,-79.380202,43.670095,26.0,58.0,https://www.zolo.ca/toronto-real-estate/110-charles-street-east/411,,0
